2026-06-16T21:15:58.769855Z,26.78,10.1014,25.92,None,None,None
2026-06-16T21:16:41.110333Z,26.79,10.1013,25.98,None,None,None
2026-06-16T21:16:45.146252Z,26.78,10.1017,25.67,None,None,None
2026-06-16T21:16:51.557228Z,26.76,10.101799999999999,25.62,None,None,None
2026-06-16T21:16:55.621671Z,26.76,10.1016,25.80,None,None,None
2026-06-16T21:19:27.198567Z,26.67,10.1022,25.29,None,None,None
2026-06-16T21:19:31.254569Z,26.68,10.102,25.46,None,None,None
2026-06-16T21:24:54.426304Z,26.56,10.1022,25.25,None,None,None
2026-06-16T21:24:58.472238Z,26.56,10.101799999999999,25.58,None,None,None
2026-06-16T21:25:46.231572Z,26.54,10.102,25.39,None,None,None
2026-06-18T09:03:14.058239Z,None,None,None,None,None,None
2026-06-18T09:03:21.080403Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:03:25.144957Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:03:29.218525Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:03:33.291541Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:03:37.367021Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:03:41.440570Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:03:45.515531Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:03:49.587601Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:03:53.735016Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:03:57.740877Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:04:01.810468Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:04:05.885263Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:04:09.955693Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:04:14.032916Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:04:18.103249Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:04:22.176748Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:04:26.249710Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:04:30.323912Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:04:34.396795Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:04:38.470542Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:04:42.544757Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:04:46.618166Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:04:50.691894Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:04:54.765365Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:04:58.839377Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:05:02.914696Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:05:06.983826Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:05:11.069228Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:05:15.130613Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:05:19.204111Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:05:23.277676Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:05:27.352228Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:05:31.425053Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:05:35.498130Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:05:39.573640Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:05:43.647328Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:05:47.721061Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:05:51.794241Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:05:55.867909Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:05:59.942966Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:06:04.016565Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:06:08.088506Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:06:12.162288Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:06:16.235589Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:06:20.309033Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:06:24.382639Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:06:28.456318Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:06:32.529979Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:06:36.603797Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:06:40.677265Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:06:44.750872Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:06:48.824797Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:06:52.898238Z,0.00,0.0,0.00,None,None,None
2026-06-18T09:06:56.971284Z,0.00,0.0,0.00,None,None,None
